	0.026816041	-0.92692393
	-0.17524422	-0.30072192	-0.0014622925	0.0071567288
	0.054239439	-0.012301046	0.00071529227	3.1932643e-05
	0.00057023792	0.010347032	-0.0137885	-0.0029259614
	0.0027790401	5.5453497e-05	5.6562421e-06	0.0001083957
	-0.00049922112	0.0011334643	-0.0079745884	0.0012430351
	-3.4231989e-05	-0.00024611747	9.7839342e-06	5.3274519e-07
	-9.1828942e-06	2.3254666e-05	0.00030565537	0.001545189
	0.0045207942	0.0020781513	-9.4829711e-06	3.4974976e-05
	4.021135e-06	-1.1010689e-06	2.8580734e-09	-7.3635128e-09
	2.0209148e-06	1.8702145e-07	-0.00012095465	0.00042567664
	0.00059086811	2.662382e-05	-9.6933852e-05	2.6055619e-08
	-4.4061165e-07	-1.0874946e-07	1.2531839e-08	-1.6305726e-09
	-2.4680528e-09	-1.4705388e-07	6.4651465e-07	6.8621508e-06
	-5.0360505e-05	-6.1068012e-05	0.00085270127	-0.00030595617
	4.6212505e-06	6.1483666e-06	3.0237045e-07	-3.4811458e-08
	-1.0781013e-08	-5.4549771e-10
	2.0000025e-10	-8.6955128e-10	4.0398402e-09	-1.0674501e-08
	-4.2910797e-08	2.4120845e-06	-1.4220799e-06	-8.577507e-05
	-0.00067218258	4.8411594e-05	4.7833e-06	-2.4744396e-07
	-3.057544e-08	-2.0671691e-08	-1.961425e-09	4.8585512e-10
	-1.8998168e-10	-6.8252922e-12	4.8246891e-13	-4.6806447e-11
	9.4662019e-11	9.5820159e-09	-4.9692904e-08	-5.9321807e-07
	9.3457224e-06	9.6665832e-06	0.00080914091	-4.9066529e-05
	-3.7836083e-06	1.9495543e-07	-2.475769e-08	5.7415384e-09
	-4.0087811e-11	9.8463855e-12	-3.0130835e-11	1.1283077e-11
	1.2186469e-13	2.1156381e-13	3.1987275e-14	3.8603158e-11
	-3.0681055e-10	-2.2674299e-09	1.2622134e-08	1.6770464e-07
	-3.25044e-06	1.2572121e-06	-0.00056824125	-1.8796553e-05
	3.3809035e-06	-5.8917595e-08	2.6010243e-09	-1.4092492e-10
	-4.6215417e-11	-1.2481553e-11	3.0355924e-12	-3.3825005e-13
	-5.3644003e-13
	0.011957502	0.28944885
	0.0015863653	-0.95512818	0.0030825892	-0.0089933853
	0.030153509	-0.041854556	-0.0038069254	-0.00036848485
	0.0023477241	-0.0011738206	-0.044108816	-0.001001544
	0.0039683914	0.00067846602	-1.4944624e-05	-0.00022163931
	-0.00071016525	0.00028923425	0.0095543898	0.0044244302
	-0.0010636118	0.00015204757	-5.1056809e-05	2.0240781e-06
	-1.2473589e-05	3.9988458e-06	-0.00016765387	-0.00029095922
	0.006771985	0.0011296154	-9.8848094e-05	9.8779122e-06
	-1.4157873e-05	9.4395158e-07	-1.1566414e-07	1.3139057e-06
	5.0864549e-07	2.4484011e-08	-7.0242476e-05	0.00016848151
	0.0036215731	0.00099944789	-0.00018821041	-2.937585e-06
	6.957665e-06	8.4504922e-07	4.1902609e-08	-3.7673458e-09
	-2.1444341e-08	-1.3746396e-07	8.6357549e-07	3.3300936e-07
	-2.6784577e-05	-0.00015894502	0.0012853832	-0.00011876931
	-6.575209e-05	3.8224148e-06	8.1397393e-07	-6.751065e-08
	1.4663772e-08	-2.1757003e-09
	4.5209201e-10	7.6627351e-10	4.0825138e-09	-6.3794998e-08
	4.0578066e-08	3.2024129e-06	-4.9484447e-06	-0.000107408
	-0.00049429705	-0.00034445731	1.7929347e-05	5.3992393e-06
	1.6193736e-08	-4.4116889e-08	-7.5561213e-09	-1.556856e-09
	1.5903089e-10	-2.0536424e-11	-3.4564333e-11	4.0700167e-10
	2.964707e-09	-6.6694226e-09	-1.880451e-07	-1.7583979e-07
	1.1667507e-05	3.9187379e-05	-0.0016222904	3.3655471e-05
	2.5816798e-05	2.1334745e-07	-1.6042997e-07	-5.4122497e-09
	-1.2279724e-09	2.7791898e-10	4.4830489e-11	2.3549056e-12
	7.7398667e-13	3.3787941e-13	-2.5883646e-11	-8.6360127e-11
	7.9803973e-10	1.2631479e-08	-2.0199644e-08	-7.9263122e-07
	-3.3754478e-06	6.4630561e-05	-0.00016063348	0.00021075065
	4.3385059e-06	-1.1997511e-06	-4.8303394e-08	-4.1044073e-09
	5.5652333e-10	1.6898284e-10	-2.9780153e-12	-2.1255713e-12
	-7.4668646e-13
	-0.033061233	-0.15324971
	0.98591454	0.027566128	-0.0021391247	0.023941476
	0.057636251	0.014009207	-0.028581811	0.0014454769
